REGION_ADM_QC_TXT,ANNEE_MOIS,SECTEUR,Total (kWh)
Montérégie,2021-06-01,INSTITUTIONNEL,104859432.0632258
Montérégie,2021-07-01,COMMERCIAL,334343138.29999995
Montérégie,2021-08-01,AGRICOLE,42542536.0
Montérégie,2021-09-01,AGRICOLE,38138305.0
Montérégie,2021-09-01,COMMERCIAL,315402062.99999994
Montérégie,2021-10-01,AGRICOLE,46365392.0
Montérégie,2021-11-01,COMMERCIAL,355894390.2
Montérégie,2021-11-01,INDUSTRIEL,669024497.6294458
Montérégie,2021-11-01,INSTITUTIONNEL,126726734.33870967
Montérégie,2021-12-01,AGRICOLE,53069012.0
Montérégie,2021-12-01,COMMERCIAL,407847910.6
Montérégie,2022-01-01,INDUSTRIEL,769855970.268418
Montérégie,2022-01-01,INSTITUTIONNEL,163623957.53025582
Montérégie,2022-01-01,RÉSIDENTIEL,1960128674.0
Montérégie,2022-06-01,INDUSTRIEL,728211642.3985049
Montérégie,2022-07-01,INDUSTRIEL,742871566.6556005
Montérégie,2022-07-01,INSTITUTIONNEL,105269381.16752689
Montérégie,2022-08-01,AGRICOLE,40988464.0
Montérégie,2022-08-01,INSTITUTIONNEL,107704205.19032258
Montérégie,2022-09-01,AGRICOLE,38741641.0
Montérégie,2022-10-01,AGRICOLE,48212875.0
Montérégie,2022-11-01,INDUSTRIEL,667782901.538699
Montérégie,2022-11-01,RÉSIDENTIEL,960503257.0
Montérégie,2023-01-01,COMMERCIAL,425845437.09999996
Montérégie,2023-01-01,INSTITUTIONNEL,146654816.94638488
Montérégie,2023-02-01,AGRICOLE,52457212.0
Montérégie,2023-02-01,COMMERCIAL,404316870.5
Montérégie,2023-02-01,INSTITUTIONNEL,140983843.13770115
Montérégie,2023-04-01,AGRICOLE,42171514.0
Montérégie,2023-05-01,AGRICOLE,37909808.0
Montérégie,2023-05-01,INDUSTRIEL,762922110.95032
Montérégie,2023-05-01,INSTITUTIONNEL,109433331.69801895
Montérégie,2023-05-01,RÉSIDENTIEL,696264193.0
Montérégie,2023-06-01,COMMERCIAL,332905310.5
Montérégie,2023-06-01,INDUSTRIEL,691945101.8603942
Montérégie,2023-06-01,INSTITUTIONNEL,103992383.7582258
Montérégie,2023-07-01,AGRICOLE,42362646.0
Montérégie,2023-07-01,INDUSTRIEL,651812317.9543366
Montérégie,2023-07-01,INSTITUTIONNEL,110001063.65088646
Montérégie,2023-08-01,INDUSTRIEL,664498410.2961063
Montérégie,2023-09-01,AGRICOLE,40579692.0
Montérégie,2023-09-01,COMMERCIAL,329364023.5
Montérégie,2023-09-01,INSTITUTIONNEL,107644847.58967741
Montérégie,2023-10-01,INDUSTRIEL,701735584.9530424
Montérégie,2023-10-01,INSTITUTIONNEL,114954371.46193549
Montérégie,2023-10-01,RÉSIDENTIEL,669991698.0
Montérégie,2023-11-01,AGRICOLE,57460860.0
Montérégie,2023-12-01,AGRICOLE,54975264.0
Montérégie,2023-12-01,COMMERCIAL,408948455.29999995
Montérégie,2023-12-01,INDUSTRIEL,646397191.0401686
Montérégie,2023-12-01,RÉSIDENTIEL,1360614678.0
Montérégie,2024-01-01,COMMERCIAL,446724567.59999996
Montérégie,2024-01-01,INSTITUTIONNEL,157106790.7111828
Montérégie,2024-01-01,RÉSIDENTIEL,1615736556.0
Montérégie,2024-02-01,AGRICOLE,52241681.0
Montérégie,2024-02-01,COMMERCIAL,401989868.4
Montérégie,2024-02-01,RÉSIDENTIEL,1346277894.0
Montérégie,2024-04-01,COMMERCIAL,341682085.40000004
Montérégie,2024-06-01,INDUSTRIEL,658668548.9690874
Montérégie,2024-07-01,INSTITUTIONNEL,109473010.14021507
Montérégie,2024-08-01,INDUSTRIEL,637905972.6397924
Montérégie,2024-09-01,INDUSTRIEL,618242819.5498502
Montérégie,2024-09-01,INSTITUTIONNEL,104102999.22172043
Montérégie,2024-10-01,INDUSTRIEL,595812323.2313633
Montérégie,2024-11-01,AGRICOLE,49837118.0
Montérégie,2024-11-01,INSTITUTIONNEL,122589569.24193549
Montérégie,2024-11-01,RÉSIDENTIEL,926950726.0
Montérégie,2024-12-01,AGRICOLE,58290691.0
Nord-du-Québec,2016-01-01,INDUSTRIEL,47005660.20714286
Nord-du-Québec,2016-01-01,INSTITUTIONNEL,28698520.7
Nord-du-Québec,2016-02-01,COMMERCIAL,21133050.0
Nord-du-Québec,2016-03-01,COMMERCIAL,19895724.0
Nord-du-Québec,2016-03-01,RÉSIDENTIEL,33005081.0
Nord-du-Québec,2016-04-01,RÉSIDENTIEL,
Nord-du-Québec,2016-05-01,AGRICOLE,
Nord-du-Québec,2016-06-01,AGRICOLE,19608.0
Nord-du-Québec,2016-06-01,RÉSIDENTIEL,15683558.0
Nord-du-Québec,2016-08-01,RÉSIDENTIEL,15313599.0
Nord-du-Québec,2016-09-01,INSTITUTIONNEL,18367336.6
Nord-du-Québec,2016-10-01,AGRICOLE,21798.0
Nord-du-Québec,2016-11-01,AGRICOLE,27248.0
Nord-du-Québec,2016-11-01,COMMERCIAL,17325148.0
Nord-du-Québec,2016-11-01,INSTITUTIONNEL,23882710.7
Nord-du-Québec,2016-11-01,RÉSIDENTIEL,24395900.0
Nord-du-Québec,2016-12-01,AGRICOLE,41794.0
Nord-du-Québec,2016-12-01,COMMERCIAL,21470637.0
Nord-du-Québec,2016-12-01,INDUSTRIEL,51557911.5
Nord-du-Québec,2016-12-01,RÉSIDENTIEL,35724519.0
Nord-du-Québec,2017-01-01,RÉSIDENTIEL,37174763.0
Nord-du-Québec,2017-02-01,AGRICOLE,44745.0
Nord-du-Québec,2017-02-01,INDUSTRIEL,45930016.400000006
Nord-du-Québec,2017-02-01,INSTITUTIONNEL,26062159.9
Nord-du-Québec,2017-03-01,INDUSTRIEL,52634591.99999999
Nord-du-Québec,2017-04-01,INSTITUTIONNEL,24231918.8
Nord-du-Québec,2017-04-01,RÉSIDENTIEL,25556204.0
Nord-du-Québec,2017-05-01,COMMERCIAL,14402081.0
Nord-du-Québec,2017-05-01,INDUSTRIEL,44660407.6
Nord-du-Québec,2017-05-01,RÉSIDENTIEL,19264242.0
Nord-du-Québec,2017-06-01,INSTITUTIONNEL,19292375.3
Nord-du-Québec,2017-07-01,AGRICOLE,13865.0
Nord-du-Québec,2017-07-01,COMMERCIAL,11911553.0
Nord-du-Québec,2017-07-01,INDUSTRIEL,41342987.3
Nord-du-Québec,2017-07-01,INSTITUTIONNEL,17914513.1
Nord-du-Québec,2017-09-01,COMMERCIAL,12552785.0
Nord-du-Québec,2017-09-01,INDUSTRIEL,42648003.1
Nord-du-Québec,2017-09-01,INSTITUTIONNEL,18754017.0
Nord-du-Québec,2017-09-01,RÉSIDENTIEL,14578561.0
Nord-du-Québec,2017-10-01,AGRICOLE,22148.0
Nord-du-Québec,2017-11-01,COMMERCIAL,
Nord-du-Québec,2017-11-01,INSTITUTIONNEL,
Nord-du-Québec,2017-12-01,AGRICOLE,
Nord-du-Québec,2018-01-01,AGRICOLE,
Nord-du-Québec,2018-01-01,COMMERCIAL,
Nord-du-Québec,2018-02-01,INSTITUTIONNEL,
Nord-du-Québec,2018-03-01,COMMERCIAL,
Nord-du-Québec,2018-03-01,RÉSIDENTIEL,
Nord-du-Québec,2018-04-01,COMMERCIAL,
Nord-du-Québec,2018-04-01,INDUSTRIEL,
Nord-du-Québec,2018-05-01,AGRICOLE,
Nord-du-Québec,2018-05-01,COMMERCIAL,
Nord-du-Québec,2018-05-01,INDUSTRIEL,
Nord-du-Québec,2018-05-01,INSTITUTIONNEL,
Nord-du-Québec,2018-07-01,INDUSTRIEL,
Nord-du-Québec,2018-07-01,RÉSIDENTIEL,
Nord-du-Québec,2018-08-01,COMMERCIAL,
Nord-du-Québec,2018-08-01,INSTITUTIONNEL,
Nord-du-Québec,2018-09-01,RÉSIDENTIEL,
Nord-du-Québec,2018-11-01,RÉSIDENTIEL,
Nord-du-Québec,2019-01-01,INDUSTRIEL,
Nord-du-Québec,2019-01-01,RÉSIDENTIEL,
Nord-du-Québec,2019-02-01,COMMERCIAL,
Nord-du-Québec,2019-03-01,AGRICOLE,
Nord-du-Québec,2019-03-01,INDUSTRIEL,
Nord-du-Québec,2019-03-01,INSTITUTIONNEL,
Nord-du-Québec,2019-04-01,INDUSTRIEL,
Nord-du-Québec,2019-04-01,INSTITUTIONNEL,
Nord-du-Québec,2019-04-01,RÉSIDENTIEL,
Nord-du-Québec,2019-05-01,INSTITUTIONNEL,22514132.1
Nord-du-Québec,2019-07-01,INDUSTRIEL,40928167.6
Nord-du-Québec,2019-08-01,AGRICOLE,10414.0
Nord-du-Québec,2019-08-01,COMMERCIAL,12383232.0
Nord-du-Québec,2019-08-01,INSTITUTIONNEL,17813177.6
Nord-du-Québec,2019-10-01,COMMERCIAL,15421629.0
Nord-du-Québec,2019-10-01,INDUSTRIEL,48607991.5
Nord-du-Québec,2019-11-01,AGRICOLE,39143.0
Nord-du-Québec,2019-11-01,RÉSIDENTIEL,32306897.0
Nord-du-Québec,2019-12-01,COMMERCIAL,
Nord-du-Québec,2020-01-01,AGRICOLE,
Nord-du-Québec,2020-01-01,INDUSTRIEL,
Nord-du-Québec,2020-02-01,COMMERCIAL,
Nord-du-Québec,2020-02-01,INSTITUTIONNEL,
Nord-du-Québec,2020-04-01,INDUSTRIEL,28709004.200000003
Nord-du-Québec,2020-04-01,INSTITUTIONNEL,22860810.3
Nord-du-Québec,2020-04-01,RÉSIDENTIEL,27842834.0
Nord-du-Québec,2020-05-01,INDUSTRIEL,34616640.9
Nord-du-Québec,2020-06-01,AGRICOLE,13727.0
Nord-du-Québec,2020-06-01,INSTITUTIONNEL,18039901.3
Nord-du-Québec,2020-06-01,RÉSIDENTIEL,17130939.0
Nord-du-Québec,2020-07-01,COMMERCIAL,11672729.0
Nord-du-Québec,2020-07-01,INDUSTRIEL,35400479.8
Nord-du-Québec,2020-08-01,RÉSIDENTIEL,16237673.0
Nord-du-Québec,2020-09-01,AGRICOLE,
Nord-du-Québec,2020-10-01,RÉSIDENTIEL,25167016.0
Nord-du-Québec,2020-11-01,COMMERCIAL,18372320.0
Nord-du-Québec,2020-11-01,INDUSTRIEL,62820040.60000001
Nord-du-Québec,2020-11-01,RÉSIDENTIEL,29250622.0
Nord-du-Québec,2020-12-01,COMMERCIAL,
Nord-du-Québec,2020-12-01,INSTITUTIONNEL,
Nord-du-Québec,2021-02-01,AGRICOLE,737737.0
Nord-du-Québec,2021-02-01,COMMERCIAL,20829263.0
Nord-du-Québec,2021-02-01,INDUSTRIEL,59819370.6
Nord-du-Québec,2021-02-01,RÉSIDENTIEL,35541416.0
Nord-du-Québec,2021-03-01,AGRICOLE,593952.0
Nord-du-Québec,2021-03-01,COMMERCIAL,21280228.0
Nord-du-Québec,2021-05-01,INDUSTRIEL,59255775.99999999
Nord-du-Québec,2021-05-01,INSTITUTIONNEL,20786857.0
Nord-du-Québec,2021-06-01,INDUSTRIEL,53192345.4
Nord-du-Québec,2021-06-01,INSTITUTIONNEL,17586650.2
Nord-du-Québec,2021-07-01,AGRICOLE,32363.0
Nord-du-Québec,2021-08-01,INDUSTRIEL,54302852.39999999
Nord-du-Québec,2021-09-01,AGRICOLE,50838.0
Nord-du-Québec,2021-09-01,COMMERCIAL,12697358.0
Nord-du-Québec,2021-09-01,INDUSTRIEL,54097317.99999999
Nord-du-Québec,2021-09-01,RÉSIDENTIEL,16193876.0
Nord-du-Québec,2021-10-01,AGRICOLE,64354.0
Nord-du-Québec,2021-10-01,INDUSTRIEL,54693009.300000004
Nord-du-Québec,2021-10-01,INSTITUTIONNEL,21043049.5
Nord-du-Québec,2021-10-01,RÉSIDENTIEL,20206395.0
Nord-du-Québec,2021-12-01,AGRICOLE,97562.0
Nord-du-Québec,2021-12-01,INDUSTRIEL,74166559.79999998
Nord-du-Québec,2021-12-01,INSTITUTIONNEL,28998209.4
Nord-du-Québec,2021-12-01,RÉSIDENTIEL,40169342.0
Nord-du-Québec,2022-01-01,INDUSTRIEL,74050463.6
Nord-du-Québec,2022-03-01,RÉSIDENTIEL,37292422.0
Nord-du-Québec,2022-04-01,AGRICOLE,75572.0
Nord-du-Québec,2022-04-01,COMMERCIAL,18486667.0
Nord-du-Québec,2022-04-01,INDUSTRIEL,65716188.800000004
Nord-du-Québec,2022-04-01,RÉSIDENTIEL,28463882.0
Nord-du-Québec,2022-05-01,INSTITUTIONNEL,21115114.7
Nord-du-Québec,2022-06-01,RÉSIDENTIEL,15539450.0
Nord-du-Québec,2022-08-01,RÉSIDENTIEL,14739140.0
Nord-du-Québec,2022-09-01,RÉSIDENTIEL,
Nord-du-Québec,2022-12-01,AGRICOLE,91969.0
Nord-du-Québec,2022-12-01,INDUSTRIEL,61654607.7
Nord-du-Québec,2022-12-01,INSTITUTIONNEL,27567875.3
Nord-du-Québec,2023-01-01,AGRICOLE,75325.0
Nord-du-Québec,2023-01-01,COMMERCIAL,24187954.0
Nord-du-Québec,2023-02-01,INDUSTRIEL,56529624.3
Nord-du-Québec,2023-03-01,AGRICOLE,66132.0
Nord-du-Québec,2023-03-01,COMMERCIAL,23136669.0
Nord-du-Québec,2023-04-01,AGRICOLE,53696.0
Nord-du-Québec,2023-04-01,COMMERCIAL,18739513.0
Nord-du-Québec,2023-04-01,INDUSTRIEL,56488318.4
Nord-du-Québec,2023-04-01,INSTITUTIONNEL,24158781.1
Nord-du-Québec,2023-04-01,RÉSIDENTIEL,28639950.0
Nord-du-Québec,2023-05-01,COMMERCIAL,
Nord-du-Québec,2023-06-01,INSTITUTIONNEL,
Nord-du-Québec,2023-06-01,RÉSIDENTIEL,
Nord-du-Québec,2023-08-01,AGRICOLE,
Nord-du-Québec,2023-08-01,INDUSTRIEL,
Nord-du-Québec,2023-09-01,AGRICOLE,
Nord-du-Québec,2023-09-01,INSTITUTIONNEL,
Nord-du-Québec,2023-09-01,RÉSIDENTIEL,
Nord-du-Québec,2023-10-01,INSTITUTIONNEL,20632146.4
Nord-du-Québec,2023-10-01,RÉSIDENTIEL,20249349.0
Nord-du-Québec,2023-11-01,AGRICOLE,246707.0
Nord-du-Québec,2023-11-01,COMMERCIAL,21122178.0
Nord-du-Québec,2023-11-01,INDUSTRIEL,57616997.2
Nord-du-Québec,2023-12-01,INDUSTRIEL,60704782.8
Nord-du-Québec,2024-01-01,AGRICOLE,190508.0
Nord-du-Québec,2024-01-01,COMMERCIAL,24699809.0
Nord-du-Québec,2024-01-01,RÉSIDENTIEL,41825555.0
Nord-du-Québec,2024-02-01,COMMERCIAL,22607069.0
Nord-du-Québec,2024-02-01,INSTITUTIONNEL,26422069.9
Nord-du-Québec,2024-02-01,RÉSIDENTIEL,36868435.0
Nord-du-Québec,2024-03-01,INDUSTRIEL,62541594.4
Nord-du-Québec,2024-03-01,RÉSIDENTIEL,35292467.0
Nord-du-Québec,2024-04-01,COMMERCIAL,17496224.0
Nord-du-Québec,2024-04-01,INDUSTRIEL,59218717.199999996
Nord-du-Québec,2024-04-01,RÉSIDENTIEL,27578465.0
Nord-du-Québec,2024-05-01,COMMERCIAL,13746679.0
Nord-du-Québec,2024-06-01,INSTITUTIONNEL,16990070.6
Nord-du-Québec,2024-07-01,INDUSTRIEL,55697990.3
Nord-du-Québec,2024-07-01,INSTITUTIONNEL,17712871.3
Nord-du-Québec,2024-09-01,INSTITUTIONNEL,18449450.5
Nord-du-Québec,2024-09-01,RÉSIDENTIEL,16031991.0
Nord-du-Québec,2024-10-01,AGRICOLE,104350.0
Nord-du-Québec,2024-10-01,INDUSTRIEL,54216142.0
Nord-du-Québec,2024-10-01,INSTITUTIONNEL,21918306.4
Nord-du-Québec,2024-10-01,RÉSIDENTIEL,22736099.0
Nord-du-Québec,2024-11-01,INDUSTRIEL,59420755.2
Nord-du-Québec,2024-11-01,RÉSIDENTIEL,28089947.0
Nord-du-Québec,2024-12-01,AGRICOLE,75424.0
Nord-du-Québec,2024-12-01,COMMERCIAL,22214432.0
Outaouais,2016-01-01,INSTITUTIONNEL,
Outaouais,2016-01-01,RÉSIDENTIEL,
Outaouais,2016-02-01,AGRICOLE,
Outaouais,2016-02-01,COMMERCIAL,
Outaouais,2016-02-01,INSTITUTIONNEL,
Outaouais,2016-03-01,COMMERCIAL,
Outaouais,2016-03-01,INDUSTRIEL,
Outaouais,2016-03-01,RÉSIDENTIEL,
Outaouais,2016-05-01,AGRICOLE,
Outaouais,2016-05-01,COMMERCIAL,
Outaouais,2016-05-01,INDUSTRIEL,
Outaouais,2016-06-01,COMMERCIAL,
Outaouais,2016-06-01,INDUSTRIEL,
Outaouais,2016-07-01,AGRICOLE,
Outaouais,2016-07-01,INDUSTRIEL,
Outaouais,2016-07-01,INSTITUTIONNEL,
Outaouais,2016-07-01,RÉSIDENTIEL,
Outaouais,2016-08-01,INDUSTRIEL,
Outaouais,2016-09-01,INDUSTRIEL,
Outaouais,2016-09-01,RÉSIDENTIEL,
Outaouais,2016-10-01,AGRICOLE,
Outaouais,2016-10-01,RÉSIDENTIEL,
Outaouais,2016-11-01,AGRICOLE,
Outaouais,2016-11-01,COMMERCIAL,
Outaouais,2016-11-01,RÉSIDENTIEL,
Outaouais,2017-01-01,AGRICOLE,
Outaouais,2017-02-01,COMMERCIAL,
Outaouais,2017-03-01,AGRICOLE,
Outaouais,2017-03-01,INSTITUTIONNEL,
Outaouais,2017-06-01,INSTITUTIONNEL,
Outaouais,2017-06-01,RÉSIDENTIEL,
Outaouais,2017-07-01,INDUSTRIEL,
Outaouais,2017-07-01,RÉSIDENTIEL,
Outaouais,2017-08-01,AGRICOLE,
Outaouais,2017-08-01,INDUSTRIEL,
Outaouais,2017-08-01,RÉSIDENTIEL,
Outaouais,2017-09-01,AGRICOLE,
Outaouais,2017-09-01,COMMERCIAL,
Outaouais,2017-10-01,COMMERCIAL,
Outaouais,2017-12-01,AGRICOLE,
Outaouais,2017-12-01,INDUSTRIEL,
Outaouais,2017-12-01,INSTITUTIONNEL,
Outaouais,2018-01-01,AGRICOLE,
Outaouais,2018-01-01,RÉSIDENTIEL,
Outaouais,2018-02-01,INDUSTRIEL,
Outaouais,2018-03-01,AGRICOLE,
Outaouais,2018-03-01,INDUSTRIEL,
Outaouais,2018-03-01,INSTITUTIONNEL,
Outaouais,2018-05-01,AGRICOLE,
Outaouais,2018-05-01,INDUSTRIEL,
Outaouais,2018-06-01,COMMERCIAL,
Outaouais,2018-06-01,INSTITUTIONNEL,
Outaouais,2018-07-01,AGRICOLE,
Outaouais,2018-07-01,INSTITUTIONNEL,
Outaouais,2018-07-01,RÉSIDENTIEL,
Outaouais,2018-09-01,INSTITUTIONNEL,
Outaouais,2018-10-01,AGRICOLE,
Outaouais,2018-10-01,COMMERCIAL,
Outaouais,2018-10-01,INSTITUTIONNEL,
Outaouais,2018-10-01,RÉSIDENTIEL,
Outaouais,2018-11-01,INDUSTRIEL,
Outaouais,2018-12-01,AGRICOLE,
Outaouais,2019-01-01,COMMERCIAL,
Outaouais,2019-01-01,INDUSTRIEL,
Outaouais,2019-01-01,INSTITUTIONNEL,
Outaouais,2019-01-01,RÉSIDENTIEL,
Outaouais,2019-02-01,INDUSTRIEL,
Outaouais,2019-02-01,INSTITUTIONNEL,
Outaouais,2019-04-01,AGRICOLE,
Outaouais,2019-04-01,COMMERCIAL,
Outaouais,2019-04-01,INSTITUTIONNEL,
Outaouais,2019-05-01,AGRICOLE,
Outaouais,2019-06-01,RÉSIDENTIEL,
Outaouais,2019-07-01,INDUSTRIEL,
Outaouais,2019-08-01,INSTITUTIONNEL,
Outaouais,2019-09-01,AGRICOLE,
Outaouais,2019-09-01,INSTITUTIONNEL,
Outaouais,2019-10-01,AGRICOLE,3396753.0
Outaouais,2019-10-01,COMMERCIAL,74961897.00258064
Outaouais,2019-10-01,INDUSTRIEL,204256951.99999997
Outaouais,2019-11-01,COMMERCIAL,
Outaouais,2019-12-01,RÉSIDENTIEL,
Outaouais,2020-01-01,INSTITUTIONNEL,
Outaouais,2020-02-01,AGRICOLE,
Outaouais,2020-02-01,INDUSTRIEL,
Outaouais,2020-03-01,AGRICOLE,
Outaouais,2020-03-01,COMMERCIAL,
Outaouais,2020-03-01,INSTITUTIONNEL,
Outaouais,2020-03-01,RÉSIDENTIEL,
Outaouais,2020-04-01,AGRICOLE,
Outaouais,2020-04-01,COMMERCIAL,
Outaouais,2020-04-01,INDUSTRIEL,
Outaouais,2020-04-01,RÉSIDENTIEL,
Outaouais,2020-05-01,AGRICOLE,
Outaouais,2020-05-01,INDUSTRIEL,
Outaouais,2020-06-01,AGRICOLE,
Outaouais,2020-06-01,INDUSTRIEL,
Outaouais,2020-09-01,COMMERCIAL,
Outaouais,2020-10-01,AGRICOLE,
Outaouais,2020-10-01,COMMERCIAL,
Outaouais,2020-10-01,INSTITUTIONNEL,
Outaouais,2020-11-01,COMMERCIAL,
Outaouais,2020-11-01,INDUSTRIEL,
Outaouais,2020-12-01,RÉSIDENTIEL,
Outaouais,2021-02-01,AGRICOLE,
Outaouais,2021-02-01,COMMERCIAL,
Outaouais,2021-02-01,INDUSTRIEL,
Outaouais,2021-03-01,AGRICOLE,
Outaouais,2021-04-01,INDUSTRIEL,
Outaouais,2021-04-01,INSTITUTIONNEL,
Outaouais,2021-05-01,AGRICOLE,
Outaouais,2021-05-01,COMMERCIAL,
Outaouais,2021-05-01,INSTITUTIONNEL,
Outaouais,2021-06-01,AGRICOLE,
Outaouais,2021-06-01,INDUSTRIEL,
Outaouais,2021-08-01,AGRICOLE,
Outaouais,2021-08-01,INSTITUTIONNEL,
Outaouais,2021-09-01,AGRICOLE,3072108.0
Outaouais,2021-09-01,COMMERCIAL,75654216.6
Outaouais,2021-09-01,INDUSTRIEL,193661668.9
Outaouais,2021-09-01,RÉSIDENTIEL,156639817.0
Outaouais,2021-10-01,RÉSIDENTIEL,185836103.0
Outaouais,2021-11-01,AGRICOLE,
Outaouais,2021-12-01,AGRICOLE,
Outaouais,2022-01-01,INSTITUTIONNEL,
Outaouais,2022-02-01,AGRICOLE,
Outaouais,2022-02-01,COMMERCIAL,
Outaouais,2022-04-01,AGRICOLE,
Outaouais,2022-05-01,RÉSIDENTIEL,
Outaouais,2022-06-01,AGRICOLE,
Outaouais,2022-07-01,INDUSTRIEL,
Outaouais,2022-07-01,RÉSIDENTIEL,
Outaouais,2022-08-01,AGRICOLE,
Outaouais,2022-10-01,AGRICOLE,
Outaouais,2022-10-01,INDUSTRIEL,
Outaouais,2022-11-01,AGRICOLE,
Outaouais,2022-11-01,INSTITUTIONNEL,
Outaouais,2022-12-01,COMMERCIAL,
Outaouais,2022-12-01,INDUSTRIEL,
Outaouais,2022-12-01,RÉSIDENTIEL,
Outaouais,2023-01-01,AGRICOLE,
Outaouais,2023-01-01,INSTITUTIONNEL,
Outaouais,2023-01-01,RÉSIDENTIEL,
Outaouais,2023-02-01,COMMERCIAL,
Outaouais,2023-02-01,INSTITUTIONNEL,
Outaouais,2023-03-01,AGRICOLE,
Outaouais,2023-04-01,COMMERCIAL,
Outaouais,2023-05-01,COMMERCIAL,
Outaouais,2023-05-01,RÉSIDENTIEL,
Outaouais,2023-06-01,COMMERCIAL,
Outaouais,2023-06-01,INSTITUTIONNEL,
Outaouais,2023-07-01,COMMERCIAL,
Outaouais,2023-07-01,INDUSTRIEL,
Outaouais,2023-07-01,RÉSIDENTIEL,
Outaouais,2023-08-01,COMMERCIAL,
Outaouais,2023-08-01,INSTITUTIONNEL,
Outaouais,2023-08-01,RÉSIDENTIEL,
Outaouais,2023-09-01,INDUSTRIEL,
Outaouais,2023-10-01,INDUSTRIEL,
Outaouais,2023-10-01,INSTITUTIONNEL,
Outaouais,2023-11-01,COMMERCIAL,
Outaouais,2023-11-01,INSTITUTIONNEL,
Outaouais,2024-01-01,AGRICOLE,
Outaouais,2024-01-01,INDUSTRIEL,
Outaouais,2024-02-01,INDUSTRIEL,
Outaouais,2024-03-01,INDUSTRIEL,
Outaouais,2024-03-01,RÉSIDENTIEL,
Outaouais,2024-04-01,AGRICOLE,
Outaouais,2024-05-01,INSTITUTIONNEL,
Outaouais,2024-06-01,COMMERCIAL,
Outaouais,2024-06-01,INDUSTRIEL,
Outaouais,2024-06-01,RÉSIDENTIEL,
Outaouais,2024-07-01,COMMERCIAL,
Outaouais,2024-07-01,INDUSTRIEL,
Outaouais,2024-07-01,INSTITUTIONNEL,
Outaouais,2024-08-01,INDUSTRIEL,
Outaouais,2024-09-01,INSTITUTIONNEL,
Outaouais,2024-10-01,AGRICOLE,
Outaouais,2024-11-01,COMMERCIAL,
Outaouais,2024-11-01,INDUSTRIEL,
Outaouais,2024-11-01,INSTITUTIONNEL,
Outaouais,2024-12-01,INDUSTRIEL,
Outaouais,2024-12-01,INSTITUTIONNEL,
Outaouais,2024-12-01,RÉSIDENTIEL,
Saguenay--Lac-Saint-Jean,2016-01-01,RÉSIDENTIEL,287455230.0
Saguenay--Lac-Saint-Jean,2016-02-01,COMMERCIAL,65859054.0
Saguenay--Lac-Saint-Jean,2016-03-01,COMMERCIAL,62629615.0
Saguenay--Lac-Saint-Jean,2016-03-01,INDUSTRIEL,291257913.93891627
Saguenay--Lac-Saint-Jean,2016-03-01,INSTITUTIONNEL,108386529.40603448
Saguenay--Lac-Saint-Jean,2016-03-01,RÉSIDENTIEL,225982263.0
Saguenay--Lac-Saint-Jean,2016-05-01,AGRICOLE,5928568.0
Saguenay--Lac-Saint-Jean,2016-05-01,INDUSTRIEL,175065861.6921659
Saguenay--Lac-Saint-Jean,2016-05-01,INSTITUTIONNEL,68135263.33592743
Saguenay--Lac-Saint-Jean,2016-06-01,AGRICOLE,5478131.0
Saguenay--Lac-Saint-Jean,2016-06-01,COMMERCIAL,45056382.0
Saguenay--Lac-Saint-Jean,2016-07-01,RÉSIDENTIEL,98460232.0
Saguenay--Lac-Saint-Jean,2016-08-01,AGRICOLE,6157182.0
Saguenay--Lac-Saint-Jean,2016-08-01,INDUSTRIEL,167361851.89631337
Saguenay--Lac-Saint-Jean,2016-08-01,RÉSIDENTIEL,101089216.0
Saguenay--Lac-Saint-Jean,2016-10-01,AGRICOLE,7109789.0
Saguenay--Lac-Saint-Jean,2016-10-01,COMMERCIAL,48729023.6
Saguenay--Lac-Saint-Jean,2016-10-01,INDUSTRIEL,136402183.94619238
Saguenay--Lac-Saint-Jean,2016-11-01,COMMERCIAL,56418029.3
Saguenay--Lac-Saint-Jean,2016-12-01,COMMERCIAL,74420578.0
Saguenay--Lac-Saint-Jean,2016-12-01,INDUSTRIEL,157398507.80967742
Saguenay--Lac-Saint-Jean,2016-12-01,INSTITUTIONNEL,118645530.96990207
Saguenay--Lac-Saint-Jean,2017-01-01,COMMERCIAL,76097219.7
Saguenay--Lac-Saint-Jean,2017-01-01,INDUSTRIEL,159904581.3672811
Saguenay--Lac-Saint-Jean,2017-01-01,INSTITUTIONNEL,123297115.48413017
Saguenay--Lac-Saint-Jean,2017-03-01,INSTITUTIONNEL,111071175.31919642
Saguenay--Lac-Saint-Jean,2017-03-01,RÉSIDENTIEL,252820614.0
Saguenay--Lac-Saint-Jean,2017-04-01,AGRICOLE,6878885.0
Saguenay--Lac-Saint-Jean,2017-04-01,COMMERCIAL,52879469.8
Saguenay--Lac-Saint-Jean,2017-04-01,INSTITUTIONNEL,81522015.06625
Saguenay--Lac-Saint-Jean,2017-05-01,AGRICOLE,6135446.0
Saguenay--Lac-Saint-Jean,2017-05-01,INSTITUTIONNEL,68106498.43455645
Saguenay--Lac-Saint-Jean,2017-05-01,RÉSIDENTIEL,125026295.0
Saguenay--Lac-Saint-Jean,2017-06-01,INDUSTRIEL,105767628.74129033
Saguenay--Lac-Saint-Jean,2017-07-01,INSTITUTIONNEL,54606253.55310484
